baseid	url	file_name	acl	state	version	storageclass	deletereason	release	project_id	type	id	md5	size
020cb607-7d36-46ba-9d82-5c5c79d40c72	s3://s3-external-1.amazonaws.com/gdcbackup/e3b7baa1-cf75-4d30-9c4a-d529522fc986	TCGA-HC-7079-01Z-00-DX1.5fb22f2a-ee91-4a0d-a696-a72ebb3414b1.svs	[u'open']	released	1	GLACIER		12.0	TCGA-PRAD	active	dfb02f90-2b21-469f-9faa-78d40e1f985d	21a65e0d2134a01b6993123c08081a88	107434501
66d7d563-34f0-439f-9018-a23560c13458	s3://s3-external-1.amazonaws.com/gdcbackup/fb771e4e-6751-4189-aee0-58e1c74f415a	TCGA-DU-A7TD-01Z-00-DX1.CDC41902-3673-4FDA-B4A5-4A453CF1362C.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	d20494f7-0d0b-49cb-b522-f9904650c94a	8ca9431cc80b87042535af35fb02c519	107499265
7d625f90-d7e3-40a8-bb7a-a231d42ad32d	s3://s3-external-1.amazonaws.com/gdcbackup/0a2c6c8e-bd1b-4e7a-8da8-8b15c7315706	TCGA-FU-A3EO-01Z-00-DX1.55528543-84AF-49EE-8986-6519F2BFF0E1.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	36d8f4c3-006d-4715-8d24-0b5e65baa47a	a5a50adb0284b43bc92e18a75daae4da	107568822
2e4f7b86-bf00-4792-93bd-04d368df7e33	s3://s3-external-1.amazonaws.com/gdcbackup/cecdeec3-a8d3-41dc-9177-80cf2790b94b	TCGA-HU-A4H8-01Z-00-DX1.8FEBBDCF-4E6A-4D90-8DEA-5E1D031DD50A.svs	[u'open']	released	1	GLACIER		12.0	TCGA-STAD	active	4416a02b-9a10-4369-a8e6-50c091a0fad6	ffc1398cb5b550beed4b83d743c90886	107618886
6917cb0f-edfd-40be-aa55-06ee48ec753c	s3://s3-external-1.amazonaws.com/gdcbackup/30b35ff8-c624-4ca7-bf41-12685903e576	TCGA-RY-A83Z-01Z-00-DX1.38167693-2E5A-4179-AA91-8EDA1BA43FB0.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	5e5e346d-ab7a-4ae4-872f-4bc64da139b0	993c765578e86aa449449720d3e04089	107827315
c8780d6a-1fb4-4e6a-8b84-3b8848edf2bc	s3://s3-external-1.amazonaws.com/gdcbackup/a3d4b12d-1690-44c5-a16a-b96dcdba9485	TCGA-DU-8162-01Z-00-DX1.bf95b059-f79c-4a49-b70b-295cca8e4cf0.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	e44488dd-e4df-4dae-a4c9-5774ff60b66a	592a9f13d3ef4d5fe1987580519163dc	108011933
0ecd9d73-b66e-423e-8a08-f10d16750ad3	s3://s3-external-1.amazonaws.com/gdcbackup/b188533d-ebf9-4c8d-88de-e91609780d06	TCGA-12-3653-01Z-00-DX1.B8E0B7A4-84B1-4200-8B82-9A4A6F51F8B5.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	5d9f0f2b-fda5-47e6-98cd-c43a2685a91a	bbc1d68b4c6d89e3821695c9f1391e08	108246028
021ea4e1-49c2-421c-b78e-57d3cdac1640	s3://s3-external-1.amazonaws.com/gdcbackup/bc5d624a-c839-4cd3-9cb5-a42af2f1d9cd	TCGA-DG-A2KH-01Z-00-DX1.A223508A-D3EE-4EB0-9578-C8926FF625E3.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	6d642a7b-8e73-4ab9-be0d-3e4db94f4747	02a0b5bc7476d3922a18450f3d1e3e68	108702022
8576910c-d464-49df-b198-be7f19fcb1c2	s3://s3-external-1.amazonaws.com/gdcbackup/b7b0b796-817e-4e91-9828-e2149b9b89f5	TCGA-C5-A2LZ-01Z-00-DX1.D5CB77BD-EDA8-4D2E-8041-DFB946A131C1.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	4663a7c3-a4dd-4cee-ac54-1224974cf619	3bb73d47a7b7d9affd2a8099939bad35	108778448
031da53b-60bc-4c77-99c9-4d14120e4b2f	s3://s3-external-1.amazonaws.com/gdcbackup/6e1f1e13-e544-4c48-a2d4-53b33a246121	TCGA-12-0656-01Z-00-DX2.d2a15599-38d8-4d44-b57b-b075df383f4b.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	20e279d1-4253-4800-bcb5-7e2c5b1d4216	7208afa21f0b893e80157957d506bd3e	108919511
f09aa23b-1e95-49c5-bef3-d962100d55ba	s3://s3-external-1.amazonaws.com/gdcbackup/e0a3d5f9-2e13-4a5c-8d31-92367e7bfc26	TCGA-C5-A3HE-01Z-00-DX1.9792538B-1DA9-41F0-B1F3-5C13B23AA7E0.svs	[u'open']	released	1	GLACIER		12.0	TCGA-CESC	active	15a68945-b83e-4103-8811-c7723a90cab5	8c53708343f970199916e37736512bc2	108928868
ac95ed7a-318b-400e-9c8f-c1c409ad2947	s3://s3-external-1.amazonaws.com/gdcbackup/309f3959-f387-49d6-88a5-c7935b6bc468	TCGA-HT-7482-01Z-00-DX1.A56F0B29-767B-48C6-A522-7A94F868889B.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	2ad0deb5-c0fb-4036-b9e0-ed7ac06ef15b	7c4214b26329eafa69c5003692e0b14a	109034815
e0a8d83f-adc8-40c2-8a2a-91dea7926b1c	s3://s3-external-1.amazonaws.com/gdcbackup/4b53fad8-c2cf-45cc-a24b-40b6655e4758	TCGA-DU-A5TP-01Z-00-DX1.93C7592D-91A7-4A89-96A8-190654A36BA9.svs	[u'open']	released	1	GLACIER		12.0	TCGA-LGG	active	e0c7ebde-6e7b-4f2f-befd-fb93ee99297b	ceeb06583fbbab13942fd6f8a5e8b6de	109102637
2ff9729e-6b75-43e6-abbd-a9ba639b2730	s3://s3-external-1.amazonaws.com/gdcbackup/01202f8b-3d63-4739-8039-463aaaa5c8bb	TCGA-12-0819-01Z-00-DX2.CA37F7BE-86D9-421F-B5A5-87E2BDDF7AAB.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	d22afff4-9c59-4be0-b6d9-6e2f5be51a72	d1c6ba3f91bdac1026373f57037168af	109533596
0276ca74-e91a-4033-be84-8cba9844b130	s3://s3-external-1.amazonaws.com/gdcbackup/5f2a5241-6e05-41cb-9bd1-bcc074e8b77a	TCGA-12-0657-01Z-00-DX3.b5c2375e-e59b-40ee-b1e0-0f3fc4e17585.svs	[u'open']	released	1	GLACIER		12.0	TCGA-GBM	active	5d3773d7-e3f7-4959-9ceb-036910dd31b5	c13a01be89141550f50778a9e4f54f4b	109547797
